,Year,Region,MPA_Group,Type,Designation,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone
100,2016,Central,Point Buchon,Reference,Reference,0,0,0,0.085883508,0.000212058,0,0,0,0,0,0,0,0,0,0.001484406,0,0,0,0,0.000636174,0,0,0,0,0.000212058,0,0,0.001272348,0,0.000424116,0,0,0,0,0.033929287,0,0,0,0,0,0,0,0.000212058,0.000424116,0,0,0.000848232,0,0.001484406,0,0,0,0,0,0,0,0,0.003817045,0,0,0,0.000212058,0,0,0,0,0,0,0.002968813,0,0,0,0.062345065,0,0.00869438,0,0,0.000636174,0.001696464,0.00763409,0,0,0.004665277,0,0.007209974,0,0.001908522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005937625,0,0,0,0,0,0,0,0,0,0,0.000636174,0,0,0,0.000212058,0,0,0,0.021629921,0,0,0,0.013783773,0.003817045,0,0,0,0,0,0,0,0,0.000212058,0,0,0,0.012723483,0,0,0,0,0,0,0,0,0,0.001908522,0,0,0,0.053587068,0.00106029
101,2016,Central,Point Buchon,SMR,MPA,0,0,0,0.19669571,0.000247105,0,0,0,0,0,0,0.024216306,0,0,0.001976841,0,0,0,0,0,0,0,0,0,0,0,0,0.000988421,0,0,0,0,0,0,0.020015518,0,0,0,0,0,0,0,0.000247105,0.001482631,0,0,0.00049421,0,0,0,0,0,0,0.000247105,0,0,0,0.002471052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247105,0.010131312,0,0.014579205,0,0,0.00049421,0,0.010378417,0,0,0.000741315,0,0.00049421,0,0.00049421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005189208,0,0.00049421,0,0,0,0,0,0,0,0.00815447,0,0,0,0.040772352,0.001482631,0,0,0,0,0,0,0,0,0.000247105,0,0,0,0.007413155,0,0,0,0,0,0,0,0,0,0.000741315,0,0,0,0.001976841,0
102,2019,Central,Point Buchon,Reference,Reference,0,0,0,0.205475496,0,0,0,0,0,0,0,0.000911874,0,0,0.190581563,0,0,0,0,0.000303958,0,0,0,0,0.001519789,0,0,0.013070187,0,0.000607916,0.050450921,0,0,0,0.099394212,0,0,0,0,0,0,0,0.000911874,0.000303958,0,0,0.001823747,0.000303958,0.003951452,0,0,0,0,0.002431663,0,0,0,0.104561495,0.003039578,0.000607916,0,0,0,0.001519789,0,0,0,0,0.003647494,0.006079157,0,0,0.042557136,0,0.015805807,0.008510819,0,0.006383115,0,0.036170982,0,0,0.013374145,0,0.124318755,0,0.23709319,0,0,0.026748289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001519789,0,0,0,0,0,0,0,0,0.329888478,0.003343536,0.020973091,0,0.000303958,0,0.000911874,0,0,0,0.133741447,0,0,0.435246343,0,0.007294988,0.000607916,0,0,0,0,0,0,0,0.000607916,0,0,0,0,0,0.003647494,0,0,0,0,0,0,0.245041688,0.051672832,0,0.000607916,0,0.043119458,0.000303958
103,2019,Central,Point Buchon,SMR,MPA,0,0,0,0.420777898,0.000636578,0,0,0,0,0,0,0.019097333,0,0,0.050714028,0,0,0,0,0,0,0,0,0,0,0,0,0.004668237,0,0,0.009124281,0,0,0,0.043287288,0,0.001273156,0,0,0,0,0,0.004243852,0.001060963,0,0,0.002121926,0,0.000212193,0,0,0,0,0.001060963,0,0,0,0.026948458,0.009760859,0,0.000212193,0,0,0,0,0,0,0,0.000424385,0.000212193,0,0.000212193,0.002121926,0,0.002970696,0.000424385,0.000212193,0.00084877,0,0.019521718,0,0,0.023977762,0,0.005517007,0,0.081694146,0,0.050482738,0.00657797,0,0,0.000212193,0,0,0.000424385,0,0,0,0,0,0,0,0,0.001273156,0,0,0,0,0,0,0,0,0.027169139,0.004243852,0.026099688,0,0,0,0,0,0,0,0.052411569,0,0.004668237,0.16657118,0.000636578,0.016763214,0,0,0,0,0,0.000212193,0,0.001060963,0.00084877,0,0,0.000212193,0,0,0.003607274,0,0,0,0,0,0,0.159742823,0.029070384,0,0.00084877,0,0.015277866,0.001273156
104,2008,Central,Point Buchon,Reference,Reference,0,0,0,0.060207216,0.008572551,0,0,0,0,0,0,0,0,0,0.000897127,0,0,0,0,0.001395532,0,0,0,0,9.97E-05,0,0,0.003090105,0,0,0,0,0,9.97E-05,0.010167444,0,0,0,0,0,0,0,0,0.000299042,0,0,0.000498404,0,0.000897127,0,0,0,0,0,0,0,0,0.000498404,0,0,0.000199362,0,0,0,9.97E-05,0.00368819,0,0,0,0,0,0.000498404,0.002890744,0,0.018739995,0,0,0.000398723,0,0.002591701,0,0,0.003389148,0,0.001794255,0.001295851,0,0,0,0,0,0,0,0,0,0,0,0,0.000199362,9.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001096489,0,9.97E-05,0,9.97E-05,0,0,0,0.004784679,0,0,0,0.028508715,0.003389148,0,0,0,0,0,0,0,0,0.002492021,0,0,0,0.004485637,0,0,0,0,0,0,0,0,0,0.001993616,0,0,0,0.042773041,0
105,2008,Central,Point Buchon,SMR,MPA,0,0,0,0.118565021,0.008062071,0,0,0,0,0,0,0.005696028,0,0,0.000876312,0,0,0,0,0,0,0,0,0,0,0,0,0.001752624,0,0,0.000613418,0,0,8.76E-05,0.003417617,0,0,0,0,0,0,0,0,0.001752624,0,0,0.00070105,0,0.000438156,0,0,0,0,0,0,0,0,0.000438156,0,0,0,0,0,0,0,0.006221816,0,0,0,0,0,0.002366043,0.002541305,0,0.007886809,0,0,0.000262894,0,0.001577362,0,0,0.001314468,0,0,0.002541305,0,0,0,0,0,0,0,0,0,0,0,0,0.000350525,8.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219078,0,0,0,0,0,0,0,0.004556823,0,0,0,0.046707433,0.004293929,0,0,0,0,0,8.76E-05,0,0,0.004994979,0,0,0,0.000350525,0,0,0,0,0,0,0,0,0,0.004469191,0,0,0,0.001664993,0
106,2012,Central,Point Buchon,Reference,Reference,0,0.005884644,0,0.074745303,0,0,0,0,0,0,0,0,0,0,0.005678165,0,0,0,0,0,0,0,0,0,0.000206479,0,0,0,0,0,0,0,0,0,0.009910979,0,0,0,0,0,0,0,0,0.001755069,0,0,0,0,0.001135633,0,0,0,0,0,0,0,0,0.000825915,0,0.000206479,0,0,0,0,0,0,0,0,0.000309718,0,0,0.003406899,0.014969708,0,0.017137735,0,0,0.003097181,0,0.001961548,0,0,0.002890702,0,0,0.001858309,0,0,0,0,0,0,0,0,0,0,0,0,0.000722676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309718,0,0.00825915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004129575,0,0,0,0,0,0.000103239,0,0,0,0.033965752,0
107,2012,Central,Point Buchon,SMR,MPA,0,0.002464289,0,0.110527915,0,0,3.04E-05,6.08E-05,0,0,3.04E-05,0.00641932,0,0,0.001003969,0,0,0,0,0,0,0,0,0,0.000121693,0,0,0,0,0,0,0,0,0,0.015394199,9.13E-05,0,0,0,0,0,0,0,0.007940486,0,0,0,0,0,0,0,0,0,0,3.04E-05,0,0,0.000212963,0,6.08E-05,0,0,0,0,0,0,0,0,9.13E-05,0,0,0.001277779,0.003772491,0,0.005354504,0,0,0.001490743,0,0.003437835,0,0,0.003498682,0,0,0.001277779,0,0,0.000121693,0,0,0,0,0,0,0.000152117,0,0,0.003224872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121693,0,0,0,0.000152117,0,0.003589952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010739431,0,0,0,0,0,0.000212963,0,0,0,0.002494712,0
108,2016,Central,Point Buchon,Reference,Reference,0,0,0,0.085883508,0.000212058,0,0,0,0,0,0,0,0,0,0.001484406,0,0,0,0,0.000636174,0,0,0,0,0.000212058,0,0,0.001272348,0,0.000424116,0,0,0,0,0.033929287,0,0,0,0,0,0,0,0.000212058,0.000424116,0,0,0.000848232,0,0.001484406,0,0,0,0,0,0,0,0,0.003817045,0,0,0,0.000212058,0,0,0,0,0,0,0.002968813,0,0,0,0.062345065,0,0.00869438,0,0,0.000636174,0.001696464,0.00763409,0,0,0.004665277,0,0.007209974,0,0.001908522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005937625,0,0,0,0,0,0,0,0,0,0,0.000636174,0,0,0,0.000212058,0,0,0,0.021629921,0,0,0,0.013783773,0.003817045,0,0,0,0,0,0,0,0,0.000212058,0,0,0,0.012723483,0,0,0,0,0,0,0,0,0,0.001908522,0,0,0,0.053587068,0.00106029
109,2016,Central,Point Buchon,SMR,MPA,0,0,0,0.19669571,0.000247105,0,0,0,0,0,0,0.024216306,0,0,0.001976841,0,0,0,0,0,0,0,0,0,0,0,0,0.000988421,0,0,0,0,0,0,0.020015518,0,0,0,0,0,0,0,0.000247105,0.001482631,0,0,0.00049421,0,0,0,0,0,0,0.000247105,0,0,0,0.002471052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247105,0.010131312,0,0.014579205,0,0,0.00049421,0,0.010378417,0,0,0.000741315,0,0.00049421,0,0.00049421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005189208,0,0.00049421,0,0,0,0,0,0,0,0.00815447,0,0,0,0.040772352,0.001482631,0,0,0,0,0,0,0,0,0.000247105,0,0,0,0.007413155,0,0,0,0,0,0,0,0,0,0.000741315,0,0,0,0.001976841,0
110,2019,Central,Point Buchon,Reference,Reference,0,0,0,0.205475496,0,0,0,0,0,0,0,0.000911874,0,0,0.190581563,0,0,0,0,0.000303958,0,0,0,0,0.001519789,0,0,0.013070187,0,0.000607916,0.050450921,0,0,0,0.099394212,0,0,0,0,0,0,0,0.000911874,0.000303958,0,0,0.001823747,0.000303958,0.003951452,0,0,0,0,0.002431663,0,0,0,0.104561495,0.003039578,0.000607916,0,0,0,0.001519789,0,0,0,0,0.003647494,0.006079157,0,0,0.042557136,0,0.015805807,0.008510819,0,0.006383115,0,0.036170982,0,0,0.013374145,0,0.124318755,0,0.23709319,0,0,0.026748289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001519789,0,0,0,0,0,0,0,0,0.329888478,0.003343536,0.020973091,0,0.000303958,0,0.000911874,0,0,0,0.133741447,0,0,0.435246343,0,0.007294988,0.000607916,0,0,0,0,0,0,0,0.000607916,0,0,0,0,0,0.003647494,0,0,0,0,0,0,0.245041688,0.051672832,0,0.000607916,0,0.043119458,0.000303958
111,2019,Central,Point Buchon,SMR,MPA,0,0,0,0.420777898,0.000636578,0,0,0,0,0,0,0.019097333,0,0,0.050714028,0,0,0,0,0,0,0,0,0,0,0,0,0.004668237,0,0,0.009124281,0,0,0,0.043287288,0,0.001273156,0,0,0,0,0,0.004243852,0.001060963,0,0,0.002121926,0,0.000212193,0,0,0,0,0.001060963,0,0,0,0.026948458,0.009760859,0,0.000212193,0,0,0,0,0,0,0,0.000424385,0.000212193,0,0.000212193,0.002121926,0,0.002970696,0.000424385,0.000212193,0.00084877,0,0.019521718,0,0,0.023977762,0,0.005517007,0,0.081694146,0,0.050482738,0.00657797,0,0,0.000212193,0,0,0.000424385,0,0,0,0,0,0,0,0,0.001273156,0,0,0,0,0,0,0,0,0.027169139,0.004243852,0.026099688,0,0,0,0,0,0,0,0.052411569,0,0.004668237,0.16657118,0.000636578,0.016763214,0,0,0,0,0,0.000212193,0,0.001060963,0.00084877,0,0,0.000212193,0,0,0.003607274,0,0,0,0,0,0,0.159742823,0.029070384,0,0.00084877,0,0.015277866,0.001273156
112,2014,South,Point Conception,Reference,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002098979,0,0,0,0,0,0,0,0,0,0,0,0,0.000839592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019310611,0,0,0,0,0,0,0,0,0.02560755,0,0,0,0,0,0,0,0,0,0,0.048696324,0,0,0,0.008395918,0,0.026027346,0,0,0.000839592,0,0.003358367,0,0.000419796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001259388,0,0,0,0,0,0,0,0,0,0,0,0,0.004617755,0,0,0.001259388,0,0,0,0,0,0,0.000839592,0.004197959,0,0.000839592,0,0,0,0,0,0,0.001259388,0,0,0,0,0,0.037361835,0,0,0,0,0,0,0,0.034423263,0,0,0,0.013433469,0
113,2014,South,Point Conception,SMR,MPA,0,0,0,0.010340474,0,0,0,0,0,0,0,0,0,0,0.002176942,0,0,0,0,0,0,0,0.000181412,0,0,0,0,0,0,0.00598659,0,0,0,0,0.000181412,0,0,0,0,0,0,0.000181412,0,0,0,0.000181412,0,0,0.003446825,0,0,0,0,0,0,0,0,0.031565657,0,0.000181412,0,0,0,0.000362824,0,0,0,0,0.000181412,0,0,0.000181412,0.003084001,0,0.003809648,0,0,0.000907059,0,0.036826599,0,0,0.06186143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003446825,0,0,0,0,0,0,0,0,0,0,0.000181412,0.000181412,0.005442355,0,0,0.000181412,0,0,0.000362824,0,0,0,0.002539765,0.00399106,0.000544235,0.000362824,0,0,0,0.000362824,0,0,0.000362824,0,0.000181412,0,0,0,0.021769418,0,0,0,0,0,0,0,0.001269883,0,0,0,0.031384245,0
114,2019,South,Point Conception,Reference,Reference,0,0,0,0.261991717,0,0,0,0,0,0,0,0,0,0,0.003316351,0,0,0,0,0,0,0,0,0,0,0,0,0.002901807,0,0,0,0,0,0,0.002072719,0,0,0,0,0,0,0,0.004145439,0,0,0,0.000829088,0,0.000829088,0,0,0,0,0.004145439,0,0,0.000414544,0.165817543,0,0,0,0,0,0,0,0,0,0,0.002901807,0,0,0,0.044356193,0.000414544,0.009119965,0,0,0.004145439,0,0.011607228,0,0,0.007461789,0,0.000414544,0.000414544,0.051817982,0,0.003730895,0.01077814,0,0,0,0,0,0.001243632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454568066,0.000414544,0.002487263,0,0.000829088,0,0,0,0,0,0.019898105,0,0,0.072545175,0,0.013265403,0.000829088,0,0,0,0,0,0,0,0.000829088,0,0,0,0,0,0.176595683,0,0,0,0,0,0.000414544,0,0.006632702,0,0.0378064,0,0,0.000829088
115,2019,South,Point Conception,SMR,MPA,0,0,0,0.005442467,0,0,0,0,0,0,0,0,0,0,0.010411676,0,0,0,0.000236629,0.001183145,0,0,0.000236629,0,0,0,0,0,0,0.002129661,0,0,0,0.000709887,0.001183145,0,0,0,0.000473258,0,0,0,0,0,0,0,0,0,0.000236629,0,0,0,0,0.000236629,0,0,0,0.033128061,0,0.000236629,0.000236629,0,6.149971341,0.008755273,0,0,0,0,0.000236629,0,0,0,0.010884934,0.000946516,0.000473258,0,0,0.048035689,0,0.093705087,0,0,0.051585124,0,0.000709887,0,0.005442467,0,0,0.001419774,0,0,0.031708287,0,0,0,0,0,0,0,0,0,0,0,0.001419774,0,0,0,0,0,0,0,0,0,0,0.01680066,0,0.007572128,0,0,0,0,0,0.002839548,0,0,0.021296611,0,0.001183145,0,0,0,0,0,0.000473258,0,0.006152354,0.000236629,0,0,0,0,0,0.011594821,0,0,0,0,0,0,0.011821985,0.052058382,0,0,0,0.057737478,0
116,2007,Central,Point Lobos,SMR,MPA,0,0,7.99E-05,0.030268534,0.008947152,0,0,0,0,0,0,0.007429331,0,0,0.004313805,0,0,0,0,0.000559197,0,0,0.000159771,0,7.99E-05,0,0,0.000159771,0,0,7.99E-05,0,0,0.000319541,0.006470708,0,0,0,0,0,0,0,0,0.002077017,0,0,0.003674723,0,0.000399426,0,0,0,0,0,0,0,0,0.001038509,0,0,0,0,0,0,0,0.002156903,0,0,0,0,0.001038509,0.001757476,0.02784801,0,0.02947767,0,0,7.99E-05,0,0.000319541,0,0,0,7.99E-05,0.000559197,0.001198279,0,7.99E-05,0,0,0,0,0,0,0,0,0,0,0.001118394,0.000559197,0,0,0,0,0.000239656,0,0,0,0,0,0,0.000798853,0,0.027296802,0,0.027640309,0,0,0,0,0,0.001118394,0,0.00559197,0,0,0,0.168342261,0.023486274,0,0,0,0,0,0,0,0,0.003435067,0,0,0,0.002955756,0,0,0,0,0,0,0,0,0,0.000239656,0,0,0,0.000159771,0.000159771
117,2008,Central,Point Lobos,Reference,Reference,0,0,0.000287024,0.004735898,0.015427548,0,0,0,0,0,0,0.012478375,0,0,0.000430536,0,0,0,0,0.002798485,0,0,0.000215268,0,0.000143512,0,0,0.000287024,0,0,0.002152681,0,0,0.000215268,0.002152681,0,0,0,0,0,0,0,0,0.000861072,0,0,0.000574048,0,0.00035878,0,0,0,7.18E-05,0,0,0,0,7.18E-05,0,7.18E-05,0,0,0,0,0,0.001363365,0,0,0,0,0,0.000215268,0.075365364,0,0.038317723,0,0,0.000430536,7.18E-05,0,0,0,0,0.000574048,0.040039868,0.000143512,7.18E-05,0,0,0,0,0,0,0.000574048,0,0,0,0,0,0,0,0,0,0,7.18E-05,0,0,0,0,0,0,0.002296193,0,0.000287024,0,0.020019934,0,7.18E-05,0,0,0,0,0,0.003731314,0,0,0,0.066517845,0.043548738,0,0,0,0,0,0,0,0,0.00344429,0,0,0,0.000287024,0,0,0,0,0,0,0,0,0,7.18E-05,0,0,0,7.18E-05,0
118,2008,Central,Point Lobos,SMR,MPA,0,0,0.000154976,0.040603704,0.011261587,0,0,0,0,0,0,0.007542164,0,0,0.000826538,0,0,0,0,0.000309952,0,0,5.17E-05,0,0,0,0,0.000309952,0,0,0,0,0,0,0.00769714,0,0,0,0,0,0,0,0,0.000929856,0,0,0.001808053,0,0.000671563,0,0,0,0,0,0,0,0,0.000154976,0,5.17E-05,0,0,0,0,0,0.001704736,0,0,0,0,0.000413269,0.001291466,0.04466924,5.17E-05,0.024796155,0,0,0.000258293,0,0.000258293,0,0,0,5.17E-05,0.026655867,0.000309952,0,0,0,0,0,0,0,0.000206635,0,0,0,0,0.000206635,0.000206635,0,0,0,0,5.17E-05,0,0,0,0,0,0,0.001084832,0,0.004339327,0,0.009453534,0,0,0,0,0,0,0,0.00346113,0,0,0,0.143409595,0.019475313,0,0,0,0,0,0,0,0,0.00268625,0,0,0,0.000826538,0,0,0,0,0,0,0,0,0,0.00154976,0,0,0,0,0
119,2016,Central,Point Lobos,Reference,Reference,0,0,0.000171942,0.030777696,0.000171942,0,0,0,0,0,0,0.050207191,0,0,0.062071219,0,0,0,0,0.003954676,0,0,0,0,0.000859712,0,0,0.00068777,0,0.000859712,0.001547482,0,0,0,0.012551798,0,0,0,0,0,0,0,0.000171942,0.001375539,0,0,0.001891367,0,0.00068777,0,0,0,0,0,0,0,0,0.009972661,0,0,0,0,0,0.001375539,0,0,0,0,0,0.274420124,0,0.001031655,0.070840283,0,0.078061865,0.132911501,0,0.000515827,0.004126618,0.001031655,0,0,0,0.000343885,0,0,0,0,0,0,0,0,0,0.000343885,0,0,0,0,0,0,0.000171942,0,0,0,0.000171942,0,0,0,0,0,0,0.018913668,0,0.004126618,0,0.002923021,0,0.000171942,0,0,0,0,0,0.009972661,0,0,0,0.082704311,0.065166182,0,0,0,0,0,0,0,0,0.001719424,0,0.001375539,0.000343885,0.001547482,0.001031655,0,0,0,0,0,0,0,0,0.001031655,0,0.316735157,0,0,0.00068777
120,2016,Central,Point Lobos,SMR,MPA,0,0,0.000269086,0.053368807,0.000627868,0,0,0,0,0,0,0.044309565,0,0,0.134901994,0,0,0,0,0.0019733,0,0,0.000448477,0,0.001345432,0,0,0.000358782,0,8.97E-05,0.001076346,0,0,0.000179391,0.016593663,0,0,0,0,0,0,0,0.000269086,0.000179391,0,0,0.00475386,0,0.000807259,0,0,0,0,0,0,0,0,0.014799753,0,0.001166041,0,0,0,0,0,0,0,0,8.97E-05,0.003498124,0,0.000269086,0.048435556,8.97E-05,0.036685449,0.040910106,0,0.001435128,0.001883605,0.005919901,0,0,8.97E-05,0.000627868,0,0,8.97E-05,0,0,0,0,0,0,0.000269086,0,0,0,0,0,0,0,0,0,0,0.001166041,0,0,0,0,0,0,0.000896955,0,0.085318336,0,0.007355029,0,8.97E-05,0,0,0,0.000179391,0,0.008431375,0,8.97E-05,0,0.304229111,0.070231557,0,0,0,0,0,0.000717564,0,0,0.00098665,0,0,0,0.000358782,0.000269086,0,0,0,0,0,0,0,0,0.012377976,0,0.00098665,0,0,0.0019733
121,2019,Central,Point Lobos,Reference,Reference,0.000176167,0,0.000352334,0.122435893,0,0,0,0,0,0,0,0.400663092,0,0,0.494323907,0,0,0,0,0.066767199,0,0,0.000880834,0,0.006694337,0,0,0.003875669,0,0,0,0,0,0.001585501,0.022549344,0,0,0,0,0,0,0,0.004756502,0.000880834,0,0,0.005813503,0,0.010746172,0,0,0,0,0.000880834,0.022547583,0,0,0.007222837,0.000176167,0.000352334,0,0,0,0.000352334,0,0.000176167,0,0,0,0.001761668,0,0.004756502,0.018145175,0,0.190788593,0.078753585,0,0.005813503,0,0.000352334,0,0,0,0.000352334,0.024663345,0,0.014269507,0,0,0.002114001,0,0.000352334,0.000176167,0,0,0,0,0,0,0,0.000880834,0,0.003347168,0,0.000352334,0,0,0,0,0,0,0.157651627,0,0.129308158,0,0.143662225,0,0,0,0,0,0,0,0.064829365,0,0,2.019954408,0,0.147877895,0.0005285,0,0,0,0,0.000176167,0.000176167,0.000176167,0.003347168,0.000352334,0.000176167,0.004051835,0.000176167,0.000352334,0.000352334,0,0,0,0,0,0,0.000352334,0.001585501,0,0.606249692,0,0,0.007751337
122,2019,Central,Point Lobos,SMR,MPA,0.001755828,0,0.000638483,0.220276623,0,0,0,0,0,0,0,0.392237643,0,0,0.545103235,0,0,0,0,0.067679194,0,0,0.001915449,0,0.006863692,0,0,0.000957724,0,0,0,0,0,0.001436587,0.035595425,0,0,0,0,0,0,0,0.008938762,0.000319241,0,0,0.00654445,0.000159621,0.005267484,0,0,0,0,0.000478862,0.012613231,0,0.000159621,0.012290797,0.000798104,0.001276966,0,0,0,0.000159621,0.000159621,0.000159621,0,0,0,0.001755828,0,0.00207507,0.013567763,0,0.124184937,0.028728541,0,0.010215727,0,0.012290797,0,0,0.003830898,0.000159621,0.160466731,0,0.043895704,0,0,0.003032794,0,0,0.000159621,0,0,0,0,0,0,0,0,0,0.00223469,0,0.003990519,0,0,0,0,0,0,0.01516397,0,0.333340782,0.000319241,0.129816356,0,0,0,0.000319241,0,0,0,0.072308196,0,0,1.92017686,0,0.090139429,0.001276966,0,0,0,0.000638483,0.00207507,0.000319241,0.000159621,0.001755828,0.001117345,0,0.019633351,0,0,0.001276966,0,0,0,0,0,0.000478862,0,0.016440936,0,0.001755828,0,0.000319241,0.005746347
123,2014,North,Point St. George,Reference,Reference,0,0,0.003653902,0,0,0,0,0,0,0,0,0.006524826,0,0,0.446037082,0,0,0,0,0,0,0,0.00260993,0,0,0,0,0,0,0.000521986,0,0,0,0.005480854,0.001826951,0,0,0,0,0.00260993,0,0,0,0,0,0,0,0,0.003653902,0,0,0,0,0,0,0,0,0,0.006263833,0,0,0,0,0,0,0,0,0,0,0,0,0.001826951,0,0.000260993,0.034712072,0,0,0,0,0.019574477,0,0,0,0,0.091347559,0.004175888,0.515461227,0.000260993,0,0,0,0,0,0.000260993,0,0,0.001826951,0,0.002348937,0,0.001043972,0,0.000782979,0,0.004958867,0,0,0,0.000521986,0,0,0,0,0,0,0,0,0,0,0,0,0.000521986,0,0.007307805,0,0,0,0,0,0.000260993,0,0,0,0,0,0,0,0.001304965,0,0.001043972,0.000521986,0,0,0,0,0,0,0,0,0,0.007046812,0,0,0,0,0.35776924,0
